gene_name,gene_length,gene_type,gene_chr
Tmem33,30896.0,protein_coding,chr5
Smim11,11755.0,protein_coding,chr16
Zfp563,21395.0,protein_coding,chr17
Endog,2576.0,,
Gm17354,3598.0,,
Stk11ip,15806.0,,
Oacyl,53333.0,protein_coding,chr18
Cnih1,12844.0,,
Nacc1,17423.0,,
Dedd2,20700.0,protein_coding,chr7
Mfap1a,14754.0,,
Zcchc17,44560.0,,
Bmp3,29981.0,,
Il17d,18389.0,,
Mrpl12,4452.0,,
Arhgef37,44937.0,protein_coding,chr18
Tbc1d20,20168.0,,
Pde6h,45033.0,protein_coding,chr6
Vav2,164929.0,protein_coding,chr2
Ggct,10370.0,,
Rrm2b,37366.0,,
Fitm2,6250.0,protein_coding,chr2
Mien1,1283.0,protein_coding,chr11
Urb2,26997.0,protein_coding,chr8
Scarb1,64007.0,protein_coding,chr5
St6galnac4,12603.0,protein_coding,chr2
Mrpl40,4844.0,,
Pxylp1,69333.0,protein_coding,chr9
Syne2,292792.0,protein_coding,chr12
Tanc1,234107.0,protein_coding,chr2
Gorasp2,51060.0,protein_coding,chr2
Gopc,46274.0,protein_coding,chr10
F8,209900.0,protein_coding,chrX
Nit2,10676.0,,
Fkbp14,19704.0,,
Zfp622,14115.0,,
Lysmd2,12030.0,,
Rpp30,21061.0,,
Gm13427,12105.0,,
Cdh23,393742.0,protein_coding,chr10
Ctsl,11553.0,,
Nav3,774945.0,protein_coding,chr10
Rnaseh1,9987.0,,
4933436I20Rik,252094.0,lincRNA,chr1
Glra3,189610.0,protein_coding,chr8
Gltp,21586.0,protein_coding,chr5
Dhcr7,25265.0,,
Gm13832,63785.0,antisense,chr5
Mmab,13026.0,,
Cnbd2,63339.0,protein_coding,chr2
E230001N04Rik,2678.0,lincRNA,chr17
Zfp619,22654.0,,
Pcgf1,2986.0,,
Spata33,9214.0,,
Slbp,17622.0,,
Shroom2,159956.0,protein_coding,chrX
Grm4,99016.0,protein_coding,chr17
Rhbdd1,128914.0,,
Gm28403,186879.0,,
Ddi2,45870.0,protein_coding,chr4
Gm16278,16656.0,,
Rps4x,4453.0,,
Slc35b3,28739.0,,
Khnyn,13828.0,,
Armcx4,10238.0,,
Tmem28,27769.0,protein_coding,chrX
Stk26,52050.0,,
Pigz,12195.0,,
Tmx1,14945.0,,
Ankrd50,35585.0,,
Commd7,15848.0,,
Prps2,36427.0,,
Rbbp9,8604.0,protein_coding,chr2
Cdc42se1,7677.0,,
Atp13a5,146881.0,protein_coding,chr16
Fancm,56455.0,protein_coding,chr12
Slc7a6os,10218.0,,
Hnrnpab,6747.0,,
H2-T22,5619.0,protein_coding,chr17
Coq10a,5897.0,,
Elovl6,106140.0,protein_coding,chr3
Mipol1,266772.0,protein_coding,chr12
Mob3b,208410.0,protein_coding,chr4
Ccdc142,6793.0,protein_coding,chr6
C230038L03Rik,45060.0,processed_transcript,chr7
Ssr2,12543.0,protein_coding,chr3
Tor1aip2,33458.0,,
Zfp385a,26198.0,protein_coding,chr15
Adipor2,64554.0,,
Rpain,7620.0,,
Nmnat3,133003.0,protein_coding,chr9
Gm26673,22917.0,lincRNA,chr6
BC017158,26791.0,,
Wdr77,10668.0,,
Pofut2,10357.0,,
Rhobtb3,74388.0,protein_coding,chr13
Emc4,5016.0,protein_coding,chr2
Ubl7,18989.0,protein_coding,chr9
Sec24d,98186.0,protein_coding,chr3
Rcl1,42554.0,,
Zwilch,35960.0,protein_coding,chr9
Zfp791,14542.0,,
Cct8,12547.0,protein_coding,chr16
Dda1,6899.0,protein_coding,chr8
Gatad2a,89308.0,protein_coding,chr8
Zfp595,19572.0,protein_coding,chr13
3830406C13Rik,19058.0,protein_coding,chr14
Arrdc4,12246.0,,
Crebl2,28777.0,protein_coding,chr6
Cwc15,9960.0,,
Srbd1,160510.0,protein_coding,chr17
Faim,15648.0,,
Akt1s1,6430.0,protein_coding,chr7
1700034H15Rik,21397.0,antisense,chr1
Cep78,29216.0,protein_coding,chr19
Apobec4,6993.0,protein_coding,chr1
Armc7,14800.0,protein_coding,chr11
Srrm4os,26767.0,antisense,chr5
Ctxn2,11208.0,,
Marveld1,4303.0,protein_coding,chr19
Iah1,7430.0,protein_coding,chr12
Msi1,26099.0,protein_coding,chr5
Snapc5,3858.0,protein_coding,chr9
Asb11,22176.0,protein_coding,chrX
Magoh,7669.0,,
Gpatch11,12741.0,,
Alg5,15779.0,,
Pdyn,13279.0,protein_coding,chr2
Pptc7,39916.0,protein_coding,chr5
Tmem18,6789.0,,
Gm27017,18362.0,,
Lca5,50834.0,,
Gm16189,30137.0,,
Rpgr,143299.0,protein_coding,chrX
Pfdn4,22695.0,protein_coding,chr2
Dusp16,77157.0,protein_coding,chr6
Dtx2,38072.0,,
Nudt11,7657.0,,
Clcn1,29071.0,protein_coding,chr6
3110009E18Rik,67002.0,protein_coding,chr1
Ccdc134,14281.0,protein_coding,chr15
Cmc2,32770.0,,
Slain2,64525.0,,
Tep1,46501.0,,
Commd8,11614.0,,
Ctbs,16054.0,,
Repin1,5199.0,,
Dlc1,385392.0,protein_coding,chr8
Slc35d1,44515.0,protein_coding,chr4
Eqtn,21576.0,,
Mre11a,52469.0,protein_coding,chr9
Gzf1,11926.0,,
Gpr176,96309.0,,
Ptgs2os,25090.0,processed_transcript,chr1
Syt12,31539.0,protein_coding,chr19
Naa38,1193.0,,
Zbtb21,19265.0,,
Runx2os1,1767.0,antisense,chr17
2310033P09Rik,2417.0,,
Boc,73848.0,protein_coding,chr16
Ap1s3,65096.0,protein_coding,chr1
Fxyd7,8954.0,protein_coding,chr7
Tfdp1,39697.0,,
C130060C02Rik,25618.0,,
Chst12,20174.0,protein_coding,chr5
Pgls,8916.0,protein_coding,chr8
Srm,3490.0,protein_coding,chr4
Tmem260,78122.0,,
Smpdl3b,24286.0,protein_coding,chr4
Mypop,10521.0,protein_coding,chr7
Itga6,112800.0,protein_coding,chr2
Far2os1,7018.0,,
1110004F10Rik,65813.0,,
Zfp458,23548.0,,
Thsd1,34021.0,protein_coding,chr8
Srrd,5648.0,protein_coding,chr5
Efhc2,187319.0,protein_coding,chrX
Exosc5,12204.0,protein_coding,chr7
Dolpp1,8275.0,protein_coding,chr2
Srl,61600.0,protein_coding,chr16
Akr1e1,18424.0,protein_coding,chr13
Ptgfrn,70046.0,protein_coding,chr3
Dcps,51653.0,protein_coding,chr9
Sqle,16115.0,,
Anapc7,23219.0,protein_coding,chr5
Hint2,2239.0,,
Mcfd2,11492.0,protein_coding,chr17
Zfp467,18128.0,protein_coding,chr6
Cwc25,21075.0,protein_coding,chr11
Arhgef10,89422.0,protein_coding,chr8
Rcor2,7900.0,protein_coding,chr19
Ndufab1,16483.0,,
Tab2,50577.0,,
Kif27,71620.0,protein_coding,chr13
Myadml2os,9391.0,antisense,chr11
1600012H06Rik,16386.0,protein_coding,chr17
Ccdc59,6766.0,protein_coding,chr10
Gm10767,4322.0,,
Nek11,233368.0,protein_coding,chr9
Kat2b,105859.0,protein_coding,chr17
Myg1,6430.0,protein_coding,chr15
Itm2b,23063.0,protein_coding,chr14
Lsm8,7172.0,protein_coding,chr6
Pno1,8370.0,protein_coding,chr11
M6pr,8960.0,,
Ccnj,17293.0,,
Aph1c,19732.0,protein_coding,chr9
Polr1b,25599.0,,
Scamp1,84547.0,protein_coding,chr13
Zrsr2,23218.0,protein_coding,chrX
Echdc1,34303.0,,
Cbln2,7173.0,protein_coding,chr18
Zfyve21,18022.0,protein_coding,chr12
Fam71d,42981.0,protein_coding,chr12
Pcdhb11,4418.0,,
Pus7l,20859.0,protein_coding,chr15
Mrpl14,12173.0,protein_coding,chr17
Tns3,232883.0,protein_coding,chr11
Ccdc71,5411.0,protein_coding,chr9
Klf6,8912.0,protein_coding,chr13
Slc27a2,35836.0,protein_coding,chr2
Exosc8,6715.0,,
Pik3r5,65728.0,protein_coding,chr11
Whamm,25570.0,protein_coding,chr7
Zfp39,16072.0,,
Gatad1,24253.0,,
Htr7,98773.0,protein_coding,chr19
Ccng1,6759.0,,
Nfkbid,7014.0,protein_coding,chr7
Mrps25,14508.0,protein_coding,chr6
Tbc1d16,85454.0,protein_coding,chr11
Fam104a,22836.0,protein_coding,chr11
Ccnd1,9994.0,protein_coding,chr7
Zfp84,11269.0,protein_coding,chr7
Top3a,37307.0,protein_coding,chr11
Far2,135499.0,protein_coding,chr6
Klf3,29513.0,,
Kdelr2,18063.0,protein_coding,chr5
Kctd18,63855.0,,
Sox6,567924.0,protein_coding,chr7
Gar1,6484.0,protein_coding,chr3
Apip,18969.0,,
1700123M08Rik,27715.0,processed_transcript,chr4
Pitpnc1,262807.0,protein_coding,chr11
Smoc1,159606.0,protein_coding,chr12
Rbfa,8393.0,,
C2cd2,107389.0,protein_coding,chr16
Abl1,115851.0,protein_coding,chr2
2610027K06Rik,40562.0,processed_transcript,chr11
Lrp8os2,16989.0,antisense,chr4
Gm1604b,62029.0,,
Tram1l1,3888.0,,
Atp6v1f,2794.0,,
Galk1,4262.0,,
Tarsl2,47193.0,protein_coding,chr7
Atp6v0a4,76103.0,protein_coding,chr6
Nagpa,8723.0,protein_coding,chr16
Slc39a3,8888.0,protein_coding,chr10
Phospho2,10382.0,,
Sec11c,17169.0,protein_coding,chr18
1700019D03Rik,97855.0,protein_coding,chr1
Atox1,14598.0,,
Donson,11962.0,,
Tsc22d4,22720.0,protein_coding,chr5
Ankrd35,20901.0,protein_coding,chr3
1700120C14Rik,12533.0,processed_transcript,chr15
Zfhx3,1018986.0,protein_coding,chr8
4732463B04Rik,14338.0,,
Scn7a,111489.0,,
Sde2,16986.0,,
P4ha2,31570.0,protein_coding,chr11
Dync2li1,29092.0,protein_coding,chr17
Lrrc6,121052.0,protein_coding,chr15
Rad51c,28309.0,protein_coding,chr11
Gid4,33782.0,,
Slc52a2,5776.0,,
Rmdn3,20033.0,protein_coding,chr2
Lyn,135007.0,,
2310026I22Rik,23403.0,lincRNA,chr18
Ap4b1,12505.0,,
Pigyl,1512.0,protein_coding,chr9
Tceanc2,44961.0,protein_coding,chr4
Ndfip2,50725.0,protein_coding,chr14
Fbxo30,16722.0,protein_coding,chr10
Kcnmb2,297673.0,protein_coding,chr3
Slc16a14,29236.0,protein_coding,chr1
Zfp719,13625.0,protein_coding,chr7
2900052L18Rik,1783.0,processed_transcript,chr11
Sap18,8458.0,,
Slc35e1,11973.0,,
Rhof,29648.0,protein_coding,chr5
Golt1b,16637.0,protein_coding,chr6
Med30,18156.0,,
Zmym1,14058.0,protein_coding,chr4
Riiad1,15358.0,protein_coding,chr3
Dohh,3924.0,,
Twist2,46567.0,protein_coding,chr1
Zdhhc7,20592.0,protein_coding,chr8
Slc9b2,37687.0,,
Brca2,47699.0,,
Slc38a10,47386.0,protein_coding,chr11
Maml2,411431.0,protein_coding,chr9
Plcxd1,5984.0,protein_coding,chr5
Gm17545,7772.0,,
Hspbap1,58102.0,protein_coding,chr16
Trf,26443.0,,
Maml1,36677.0,protein_coding,chr11
Ilvbl,10156.0,,
Rnd1,14040.0,protein_coding,chr15
Uevld,35311.0,protein_coding,chr7
Bet1l,4183.0,,
Prrg2,9093.0,protein_coding,chr7
Zfp142,23119.0,,
Zfp507,30660.0,protein_coding,chr7
Rpa1,50158.0,protein_coding,chr11
Aptx,20812.0,,
Car5b,51175.0,,
D230022J07Rik,33528.0,processed_transcript,chr2
Nfya,23021.0,protein_coding,chr17
Emc9,3786.0,,
Zgrf1,64534.0,protein_coding,chr3
Xylb,36416.0,protein_coding,chr9
Lix1l,25022.0,protein_coding,chr3
Dpf3,273971.0,protein_coding,chr12
Myh14,65040.0,protein_coding,chr7
2810454H06Rik,3147.0,antisense,chr6
Phactr4,66566.0,protein_coding,chr4
Cyb561,19634.0,protein_coding,chr11
Nmrk1,20478.0,,
Manea,22385.0,protein_coding,chr4
Scoc,28307.0,,
Dad1,18625.0,,
Aarsd1,10776.0,protein_coding,chr11
Nosip,15781.0,protein_coding,chr7
Trhde,403484.0,protein_coding,chr10
Lin9,49544.0,protein_coding,chr1
Msh2,51383.0,protein_coding,chr17
Lsm11,16666.0,,
Fbxw9,7069.0,,
Gspt2,7175.0,,
Nfia,346140.0,protein_coding,chr4
Slc25a53,57186.0,protein_coding,chrX
Fam228a,24760.0,protein_coding,chr12
2600014E21Rik,178977.0,antisense,chr2
Slc7a11,551088.0,protein_coding,chr3
Zxdc,33998.0,,
Sycp3,13667.0,,
Pdcd7,13539.0,,
Syf2,6650.0,,
Zfp946,32467.0,protein_coding,chr17
Mocs2,14039.0,,
Ccdc12,55103.0,protein_coding,chr9
Gstcd,110281.0,protein_coding,chr3
Zfp78,19325.0,protein_coding,chr7
Lpcat3,41391.0,protein_coding,chr6
Slc6a9,40692.0,protein_coding,chr4
Gm13601,25481.0,,
Nrip3,23970.0,,
Rnf17,122451.0,,
E430024P14Rik,65320.0,antisense,chr17
Hrh2,44051.0,protein_coding,chr13
Sptssa,11181.0,protein_coding,chr12
Gm11638,27390.0,,
Gab3,118615.0,,
Topors,10249.0,,
Golga3,49769.0,,
Gyg,33233.0,,
Mitd1,15610.0,protein_coding,chr1
Mrps34,2386.0,protein_coding,chr17
Smug1,13802.0,protein_coding,chr15
A730090N16Rik,24653.0,,
E530011L22Rik,5281.0,TEC,chr9
Ppie,12836.0,protein_coding,chr4
Pepd,132329.0,protein_coding,chr7
Sipa1l2,151745.0,protein_coding,chr8
Zhx1,29538.0,protein_coding,chr15
Gm29088,60955.0,,
Zfp874a,27075.0,,
Actl6a,20675.0,,
Vmn2r29,16001.0,,
Mbp,110491.0,protein_coding,chr18
Tysnd1,7259.0,,
Mfap3,15151.0,,
Zfp955a,15427.0,,
Arxes1,1579.0,protein_coding,chrX
Gm3848,15777.0,,
Gm4631,,,
Pcdhgc4,26794.0,protein_coding,chr18
Rpa3,3237.0,protein_coding,chr6
Mcrs1,9144.0,protein_coding,chr15
Asns,18085.0,,
Amfr,41254.0,protein_coding,chr8
Cntrl,69330.0,,
Pafah2,31093.0,protein_coding,chr4
Yif1b,9268.0,protein_coding,chr7
Ikzf5,21869.0,protein_coding,chr7
Ifitm10,47916.0,protein_coding,chr7
Lama3,249194.0,protein_coding,chr18
St6galnac5,165165.0,protein_coding,chr3
Sox9,5536.0,protein_coding,chr11
Gpn1,18163.0,protein_coding,chr5
Upf1,21753.0,protein_coding,chr8
Fcor,1174.0,,
Tmbim1,17375.0,protein_coding,chr1
Ankrd34b,15762.0,,
Zfp65,23864.0,protein_coding,chr13
Tmem192,21848.0,,
Reln,460248.0,protein_coding,chr5
Nat9,5027.0,protein_coding,chr11
Setdb2,38875.0,,
AA465934,2933.0,processed_transcript,chr11
Appl2,48705.0,protein_coding,chr10
Cenpo,38290.0,protein_coding,chr12
Kcnd1,15991.0,,
Arsg,99956.0,protein_coding,chr11
Apool,61421.0,protein_coding,chrX
Smndc1,11188.0,,
Zfp661,12432.0,,
2810029C07Rik,2085.0,,
Pycr2,3795.0,,
Poc5,29443.0,,
Prune2,267814.0,protein_coding,chr19
Mttp,55114.0,,
4930444A19Rik,85795.0,antisense,chr1
Tdrp,23024.0,protein_coding,chr8
0610030E20Rik,5831.0,protein_coding,chr6
Col9a3,24399.0,,
Isca1,14401.0,,
Hhat,274512.0,protein_coding,chr1
Lamtor1,20771.0,protein_coding,chr7
Taf3,134044.0,,
Cbr4,18960.0,,
Cox11,6758.0,,
1700010K24Rik,8076.0,,
Gm28494,322792.0,lincRNA,chr2
Zfpl1,4194.0,protein_coding,chr19
Clgn,38685.0,,
Elk3,63721.0,protein_coding,chr10
Col6a2,27868.0,protein_coding,chr10
Zfp11,15506.0,,
Dusp5,13322.0,protein_coding,chr19
Gemin7,12649.0,protein_coding,chr7
Snhg12,2401.0,lincRNA,chr4
6230400D17Rik,15792.0,lincRNA,chr14
Pou6f2,276588.0,protein_coding,chr13
Tor2a,5010.0,protein_coding,chr2
Sucla2,70823.0,protein_coding,chr14
Cul4b,42922.0,protein_coding,chrX
Pcdhga6,134834.0,protein_coding,chr18
Ppcs,3890.0,protein_coding,chr4
Sirt6,6012.0,protein_coding,chr10
Bcar1,33335.0,protein_coding,chr8
Yae1d1,12019.0,protein_coding,chr13
Mrpl17,7893.0,,
AI837181,2169.0,,
Wdr74,4797.0,protein_coding,chr19
Gm16023,16455.0,processed_transcript,chr4
Plvap,13987.0,protein_coding,chr8
Psat1,42659.0,protein_coding,chr19
Btla,33355.0,protein_coding,chr16
Antxr1,201968.0,protein_coding,chr6
Coa5,13019.0,,
Tmem209,30730.0,,
Zfp281,5152.0,protein_coding,chr1
Zfp426,24197.0,,
Zfp128,12245.0,protein_coding,chr7
Gm17484,15224.0,protein_coding,chr8
Ppp1r15b,8640.0,,
Glo1,41935.0,protein_coding,chr17
Recql,36745.0,,
Abhd10,13230.0,,
Ptcd2,25058.0,,
Clcc1,24927.0,protein_coding,chr3
Sirt5,29707.0,,
Dnajc2,27984.0,protein_coding,chr5
2210406O10Rik,17242.0,processed_transcript,chr5
Cox7a2l,15412.0,,
Rab39b,6185.0,protein_coding,chrX
Doc2b,27083.0,protein_coding,chr11
Ppp2r3c,24007.0,protein_coding,chr12
Fam122a,,,
Hsd17b12,125275.0,protein_coding,chr2
Kbtbd4,6886.0,,
A430105J06Rik,3525.0,,
Arl1,13236.0,,
Gm6994,27385.0,,
Wdr3,24227.0,,
Myo10,191148.0,protein_coding,chr15
Gm11457,15424.0,,
4930452B06Rik,235048.0,protein_coding,chr14
Itpkc,21489.0,protein_coding,chr7
Stx16,23463.0,protein_coding,chr2
Nsmce1,23956.0,protein_coding,chr7
1700063D05Rik,25544.0,,
Med17,19580.0,,
Uhrf1bp1,43600.0,protein_coding,chr17
4930511M06Rik,178942.0,processed_transcript,chr18
Hsd17b7,19706.0,,
Glmp,6290.0,,
Alk,735655.0,protein_coding,chr17
Spata1,42557.0,protein_coding,chr3
Zfp180,25789.0,protein_coding,chr7
Myo1e,192416.0,protein_coding,chr9
Rad9b,31010.0,protein_coding,chr5
Gm16894,9623.0,,
Lgmn,45729.0,protein_coding,chr12
Tspyl4,3878.0,,
Sphk2,8535.0,protein_coding,chr7
Slc26a11,25522.0,protein_coding,chr11
AI987944,20456.0,protein_coding,chr7
Zfp428,8676.0,protein_coding,chr7
Xab2,12895.0,,
Gm17435,12565.0,,
Hif3a,30920.0,protein_coding,chr7
Foxred1,6849.0,,
Vamp3,10663.0,protein_coding,chr4
Zfp759,20127.0,,
Ptn,95291.0,protein_coding,chr6
Alkbh5,22131.0,protein_coding,chr11
Nr2c2ap,2416.0,protein_coding,chr8
Kcng2,69708.0,protein_coding,chr18
Adpgk,32494.0,,
Ttc9,36308.0,protein_coding,chr12
Gins4,11043.0,,
Fam131b,9331.0,protein_coding,chr6
Akap12,93090.0,protein_coding,chr10
Pecr,25147.0,,
1110018N20Rik,4106.0,processed_transcript,chr2
4930581F22Rik,14194.0,,
Zfp93,7374.0,,
Sec22b,22086.0,,
Ptgr2,30600.0,,
Nkrf,15359.0,protein_coding,chrX
Zfp457,18347.0,,
Mir22hg,5137.0,,
Sh2d5,10929.0,protein_coding,chr4
Gm16279,15269.0,antisense,chr17
Osbpl3,162871.0,protein_coding,chr6
Alyref,6244.0,protein_coding,chr11
Glod4,122738.0,protein_coding,chr11
Zfp618,174135.0,protein_coding,chr4
Bcar3,236055.0,protein_coding,chr3
Inpp5e,12954.0,protein_coding,chr2
Nfil3,13864.0,protein_coding,chr13
Gm15328,7062.0,lincRNA,chr18
Rab4a,29302.0,protein_coding,chr8
Ecm2,27979.0,,
Abcb1b,68168.0,,
Klf10,9243.0,protein_coding,chr15
Rps20,4331.0,protein_coding,chr4
Deptor,146954.0,protein_coding,chr15
Gpr153,11105.0,protein_coding,chr4
Mdp1,2629.0,,
Gm26542,51886.0,lincRNA,chr11
Pla2g4a,131672.0,protein_coding,chr1
Zranb3,148863.0,protein_coding,chr1
Pias3,9686.0,protein_coding,chr3
Morn4,11418.0,,
C630043F03Rik,14004.0,processed_transcript,chr4
Gm10373,46093.0,lincRNA,chr15
Lin37,4397.0,protein_coding,chr7
Lmo2,23892.0,protein_coding,chr2
Plgrkt,18791.0,protein_coding,chr19
Lgalsl,7480.0,,
Htr2c,234764.0,protein_coding,chrX
Gm12536,7209.0,,
Mief1,19353.0,,
Ppp2r1b,48928.0,protein_coding,chr9
Gm12915,15624.0,,
Thap7,3154.0,,
Nxn,141942.0,,
Fah,21563.0,protein_coding,chr7
Churc1,17642.0,,
Prmt6,4889.0,protein_coding,chr3
Lsm3,6697.0,,
Ubtd1,52880.0,protein_coding,chr19
Zfp961,42754.0,protein_coding,chr8
Fem1a,6800.0,protein_coding,chr17
Wnt5a,22698.0,protein_coding,chr14
P2rx4,22194.0,protein_coding,chr5
Stk24,93668.0,protein_coding,chr14
Net1,36202.0,protein_coding,chr13
Rcc1,21686.0,protein_coding,chr4
Mrpl44,5427.0,,
Triap1,2344.0,protein_coding,chr5
Sec13,12681.0,,
Zfp629,8766.0,protein_coding,chr7
Mrps35,31227.0,protein_coding,chr6
Zik1,8165.0,protein_coding,chr7
Nbn,34664.0,protein_coding,chr4
Sdhaf1,2489.0,protein_coding,chr7
Gm15879,5008.0,,
Pcdhb21,4704.0,,
Mdh2,11918.0,protein_coding,chr5
Grik1,394365.0,protein_coding,chr16
Zfp14,15021.0,,
Aldh5a1,30082.0,,
Eaf1,15459.0,,
Sec61g,7954.0,protein_coding,chr11
Lepr,97948.0,protein_coding,chr4
Htr6,14462.0,protein_coding,chr4
Sft2d1,16340.0,protein_coding,chr17
Ccdc124,5708.0,protein_coding,chr8
Ddx39,11715.0,protein_coding,chr8
Hpgd,26458.0,protein_coding,chr8
Ndufa12,22723.0,,
Npy5r,8163.0,,
Rdh11,17956.0,,
Neat1,20770.0,lincRNA,chr19
Slc5a3,29151.0,,
Lpar1,118643.0,protein_coding,chr4
Arl8b,42179.0,protein_coding,chr6
Nrsn2,7883.0,protein_coding,chr2
Olfm3,221644.0,protein_coding,chr3
Pate2,120034.0,protein_coding,chr9
Cirbp,6801.0,protein_coding,chr10
Eya1,141281.0,protein_coding,chr1
Nup43,11378.0,,
Cgref1,12448.0,protein_coding,chr5
Acd,5242.0,protein_coding,chr8
Hfm1,86129.0,,
Fem1c,24225.0,protein_coding,chr18
Rpap3,30728.0,protein_coding,chr15
Qpctl,9589.0,protein_coding,chr7
Sept10,80220.0,protein_coding,chr10
Mrpl19,8107.0,,
Trp53inp2,8791.0,protein_coding,chr2
Tmem69,4303.0,protein_coding,chr4
Hdac11,18027.0,protein_coding,chr6
Elf1,101300.0,protein_coding,chr14
Elac1,19441.0,,
Mknk1,40052.0,protein_coding,chr4
Ier5l,2682.0,protein_coding,chr2
St3gal4,72692.0,protein_coding,chr9
Gosr2,21049.0,protein_coding,chr11
Zfp146,8481.0,,
E2f5,27668.0,protein_coding,chr3
BC051142,61914.0,protein_coding,chr17
Mdm1,27186.0,,
Zscan2,15617.0,protein_coding,chr7
Zfp770,8008.0,,
Gnpda1,11468.0,,
Smim20,11457.0,,
Fdx1,20250.0,,
Bend4,36163.0,,
Gm7276,2094.0,,
Erap1,53633.0,,
Neb,241827.0,protein_coding,chr2
6530401F13Rik,24490.0,,
Stpg1,43013.0,protein_coding,chr4
Ercc8,36633.0,,
Otub2,17668.0,protein_coding,chr12
Gm15902,11231.0,,
Abhd14a,7627.0,protein_coding,chr9
Cabyr,14938.0,protein_coding,chr18
Trappc5,4956.0,,
Fgf14,699220.0,protein_coding,chr14
Erbb4,1075873.0,protein_coding,chr1
Trim35,14393.0,protein_coding,chr14
Gm6999,169614.0,lincRNA,chr14
Pradc1,5160.0,,
Gorasp1,12308.0,protein_coding,chr9
Timm10,3216.0,,
9130019P16Rik,160540.0,lincRNA,chr6
Epm2aip1,7164.0,,
Lrrc55,34863.0,protein_coding,chr2
Gm13563,7492.0,,
Krtcap2,3940.0,protein_coding,chr3
Psph,21891.0,protein_coding,chr5
Fbl,9559.0,protein_coding,chr7
9230114K14Rik,88362.0,,
Ckmt2,23498.0,,
Tspan14,60362.0,protein_coding,chr14
Zfp112,15638.0,protein_coding,chr7
Cln8,20385.0,protein_coding,chr8
Gm9962,22669.0,,
E130309D02Rik,14165.0,protein_coding,chr5
Pcbp3,200030.0,protein_coding,chr10
Coa6,2918.0,,
Nkain1,42571.0,protein_coding,chr4
Vcpkmt,5482.0,,
Spata17,170817.0,protein_coding,chr1
Prox2,24374.0,,
Tsen54,8370.0,protein_coding,chr11
Sra1,4134.0,protein_coding,chr18
Gpx1,1440.0,protein_coding,chr9
Egf,77751.0,,
Agbl3,79027.0,protein_coding,chr6
Mlh1,43563.0,protein_coding,chr9
0610040B10Rik,3457.0,antisense,chr5
Use1,2884.0,,
Tmem143,20472.0,protein_coding,chr7
Znhit6,28590.0,protein_coding,chr3
Mterf4,6704.0,,
Rassf5,68848.0,protein_coding,chr1
Itgb1bp1,45459.0,protein_coding,chr12
Asb1,19045.0,protein_coding,chr1
Neu2,87956.0,protein_coding,chr1
4930525G20Rik,34391.0,,
Thsd7b,945976.0,protein_coding,chr1
Tyms,15415.0,,
Zfp72,21510.0,,
Adnp2,25171.0,,
Gdap2,44600.0,,
2410131K14Rik,20866.0,,
Rpl7,3367.0,,
Scg3,40867.0,protein_coding,chr9
N4bp1,77098.0,protein_coding,chr8
Synm,29582.0,protein_coding,chr7
Nfkbia,3237.0,,
Vmn2r85,15639.0,,
Ndufa2,2225.0,,
Ifngr1,18280.0,protein_coding,chr10
Pla2g6,42162.0,protein_coding,chr15
Cystm1,60577.0,protein_coding,chr18
Gm16759,170090.0,processed_transcript,chr9
Scrt1,6296.0,protein_coding,chr15
Tmem167b,6041.0,,
Gcsh,11727.0,,
Tamm41,33495.0,protein_coding,chr6
Pla2g3,11066.0,protein_coding,chr11
Gm10644,23014.0,,
Gm27188,22600.0,lincRNA,chr9
Ofd1,50671.0,protein_coding,chrX
Trmt44,18867.0,protein_coding,chr5
Zmpste24,39004.0,protein_coding,chr4
Rwdd3,16297.0,,
Bcl11b,93199.0,protein_coding,chr12
Det1,25716.0,,
Dph1,13598.0,protein_coding,chr11
Adhfe1,32725.0,protein_coding,chr1
Lacc1,12704.0,,
Gm17227,6870.0,,
Snx30,98897.0,protein_coding,chr4
Bag2,12311.0,,
Lss,25550.0,protein_coding,chr10
Hspb11,26345.0,protein_coding,chr4
Bmp2k,94178.0,protein_coding,chr5
Sfxn3,8880.0,protein_coding,chr19
Nt5e,44895.0,protein_coding,chr9
Gm26618,65213.0,sense_overlapping,chrX
Zfp952,12328.0,,
Bpgm,29406.0,,
Pard6b,20199.0,protein_coding,chr2
Rraga,1617.0,,
Mtcp1,6144.0,,
Sord,30591.0,protein_coding,chr2
4732491K20Rik,8397.0,lincRNA,chr17
Ccdc162,177788.0,,
Gm14004,9971.0,processed_transcript,chr2
Spdya,37472.0,,
Tmem107,2487.0,protein_coding,chr11
Chek1,18583.0,protein_coding,chr9
Gm15809,7556.0,,
Thnsl1,9285.0,,
Naaa,20511.0,protein_coding,chr5
B230369F24Rik,5221.0,,
Tigd2,3163.0,,
Tpcn2,97487.0,protein_coding,chr7
Kin,12213.0,,
Tbl3,9711.0,protein_coding,chr17
Tbc1d2b,68777.0,protein_coding,chr9
Fahd2a,8350.0,protein_coding,chr2
Wdfy4,225961.0,protein_coding,chr14
D730003I15Rik,1686.0,,
Lipa,35156.0,protein_coding,chr19
St3gal6,56118.0,protein_coding,chr16
Angptl2,31648.0,protein_coding,chr2
Rrp12,33322.0,protein_coding,chr19
Gm10550,19968.0,,
Clptm1l,16599.0,,
Ttbk2,117788.0,,
Bach2,347304.0,protein_coding,chr4
Parva,164187.0,protein_coding,chr7
Capn6,25183.0,,
Zfp775,21164.0,,
