chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr16,60604409,60604910,-0.9612751130501715,chr16,60602766,60613236,ENSMUSG00000089685.3,+,Gm9017,antisense,2.4900782962736,2.22490384938958,1.27370915238336
chr16,60604409,60604910,-0.9612751130501715,chr16,59651483,60607531,ENSMUSG00000055540.11,-,Epha6,protein_coding,2.4900782962736,2.22490384938958,1.27370915238336
chr3,8681052,8681553,-0.8195979478589018,chr3,8677359,8681477,ENSMUSG00000088094.1,-,Gm23670,snoRNA,5.324980213494596,7.091987829484387,3.218298670298563
chr8,99223709,99224210,-0.6298186271775226,chr8,99022471,99418471,ENSMUSG00000036510.13,-,Cdh8,protein_coding,5.088379640660124,6.692889184057118,6.700120845002805
chr5,67846537,67847038,-0.4511417733155576,chr5,67616140,67849432,ENSMUSG00000037685.11,-,Atp8a1,protein_coding,11.9073424912232,9.22408054226098,8.77444082752978
chr5,67846537,67847038,-0.4511417733155576,chr5,67845066,67911013,ENSMUSG00000087261.1,+,Gm15477,processed_transcript,11.9073424912232,9.22408054226098,8.77444082752978
chr10,32182853,32183354,-0.4597203458340972,chr10,31687310,32892462,ENSMUSG00000069670.3,-,Nkain2,protein_coding,20.9802341558371,15.0181009833797,15.3788586547027
chr2,115921651,115922152,-1.1218402199986457,chr2,115861064,116067839,ENSMUSG00000027210.16,-,Meis2,protein_coding,4.241702706038119,3.733119700959105,2.8701816871018706
chr13,28531526,28532027,-1.1314828018728122,chr13,28458034,28887620,ENSMUSG00000085936.3,-,2610307P16Rik,processed_transcript,3.1019010709193413,2.1196126686836667,1.532366948213406
chr1,119380602,119381103,-0.5242182153950116,chr1,119327200,119387581,ENSMUSG00000101179.1,+,Gm29455,lincRNA,11.4172738903608,8.78373498873596,7.9960630121844
chr14,12378907,12379408,-0.4643614105388909,chr14,12370563,12825079,ENSMUSG00000054423.9,-,Cadps,protein_coding,14.1457639384053,10.591469366365,10.3311964582205
chr4,20518752,20519253,-0.927626331973792,chr4,20116874,20780866,ENSMUSG00000055761.10,-,Nkain3,protein_coding,2.1698886791389147,3.6509395364277855,2.876037625733488
chr12,3674872,3675373,-0.3792300957113096,chr12,3570381,3783796,ENSMUSG00000071454.9,+,Dtnb,protein_coding,15.0066952642446,13.4189513416309,11.6284928171295
chr13,75114060,75114561,-0.3925776666917995,chr13,75087826,75134498,ENSMUSG00000021587.4,+,Pcsk1,protein_coding,23.6160085226373,18.5408654115799,18.1385618182
chr10,116018078,116018579,-0.2975655116357091,chr10,116016213,116276932,ENSMUSG00000020151.12,+,Ptprr,protein_coding,28.1723220009252,21.5305799591971,23.1154623951053
chr5,88934012,88934513,-0.4801337339764591,chr5,88884818,89241653,ENSMUSG00000060961.10,+,Slc4a4,protein_coding,8.10599956020979,6.11848558582136,5.84962721835319
chr3,144537126,144537627,-0.4501652372565202,chr3,144429103,144572181,ENSMUSG00000040151.8,-,Hs2st1,protein_coding,14.1987443276877,9.47901744167021,10.4727196973743
chr12,55006747,55007248,-1.1700504581322997,chr12,54890989,55016348,ENSMUSG00000035021.9,-,Baz1a,protein_coding,1.82782343024338,0.486697717053971,0.801965021871001
chr12,38616088,38616589,-1.057009986848476,chr12,37878705,38635410,ENSMUSG00000036095.10,+,Dgkb,protein_coding,3.8322166218729077,3.6598073741395076,3.1564840618483796
chr19,22930995,22931496,-0.4041743687443053,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,18.3312146917163,13.2798948510441,13.9636262631657
chr4,36636897,36637398,-1.2053387594839893,chr4,35704647,36953747,ENSMUSG00000045083.10,-,Lingo2,protein_coding,4.024491818841108,3.1720284720856746,1.3755532529301748
chr18,59308497,59308998,-0.5375913100806106,chr18,59173401,59412446,ENSMUSG00000058152.7,+,Chsy3,protein_coding,10.1324994502622,7.90304388168592,7.02898754463407
chr2,83812362,83812863,-0.3086962514041187,chr2,83810636,83885486,ENSMUSG00000048388.3,+,Fam171b,protein_coding,21.9338811629206,19.7923738268615,17.8555153398926
chr5,20358405,20358906,-0.752058080461457,chr5,19225046,20706798,ENSMUSG00000040003.13,+,Magi2,protein_coding,4.27816643455517,3.47641226467122,2.54741830476671
chr16,41969127,41969628,-0.3994635098989622,chr16,39982361,42183679,ENSMUSG00000061080.7,+,Lsamp,protein_coding,15.3113325026185,11.0549910016545,11.6992544367064
chr5,73411282,73411783,-0.6472991415532022,chr5,73404076,73455435,ENSMUSG00000029154.9,+,Cwh43,protein_coding,9.315679928499781,7.127454651092103,9.894354972534789
chr6,99617787,99618288,-0.3834194988232753,chr6,99255484,99668797,ENSMUSG00000030068.3,-,Gm20696,protein_coding,20.5696361388984,15.8524399269008,15.8977771982663
chr13,89539053,89539554,-0.623999053829373,chr13,89538636,89613832,ENSMUSG00000021613.8,+,Hapln1,protein_coding,7.750877226660114,6.075631809805682,7.464684337912919
chr11,11114492,11114993,-0.9173579965199646,chr11,11112223,11270931,ENSMUSG00000050830.13,+,Vwc2,protein_coding,7.726492136538385,5.226014868228021,4.3667626342849575
chr15,41488946,41489447,-0.4782080411243131,chr15,41445482,41863048,ENSMUSG00000022307.11,+,Oxr1,protein_coding,11.7748915180172,8.55197417109121,8.51498155574799
chr4,82934243,82934744,-0.9233567371414078,chr4,82895920,83054339,ENSMUSG00000059049.10,-,Frem1,protein_coding,3.17882335694502,2.61889723938566,1.67469166331886
chr11,82434686,82435187,-0.6304253229888062,chr11,82386900,82448332,ENSMUSG00000020701.8,+,Tmem132e,protein_coding,6.06625457283674,4.95968149759761,3.93906348977815
chr3,75894997,75895498,-0.4135445631169458,chr3,75873084,75958949,ENSMUSG00000034109.11,-,Golim4,protein_coding,21.3775870754552,14.3923467757389,16.1808236765737
chrX,85052073,85052574,-1.4478727132187443,chrX,82946870,85208141,ENSMUSG00000045103.13,+,Dmd,protein_coding,3.4299320670183073,2.2721524919697385,1.9754864013123654
chr10,13782212,13782713,-0.4085383509205039,chr10,13645054,13870980,ENSMUSG00000019806.9,-,Aig1,protein_coding,8.86097010748423,6.32707032170163,6.72235385980104
chr14,27641234,27641735,-0.7762432192176506,chr14,27620442,28480537,ENSMUSG00000040640.9,+,Erc2,protein_coding,3.50995078996012,2.01631911350931,2.05208696772874
chr1,58445305,58445806,-0.3050247750291434,chr1,58428994,58447486,ENSMUSG00000026035.11,-,Ppil3,protein_coding,25.1127045198656,21.5769321227261,20.4972824707618
chr1,58445305,58445806,-0.3050247750291434,chr1,58443151,58483816,ENSMUSG00000026036.13,+,Nif3l1,protein_coding,25.1127045198656,21.5769321227261,20.4972824707618
chr10,29312713,29313214,-0.5611670771160575,chr10,29311166,29348661,ENSMUSG00000019883.6,+,Echdc1,protein_coding,8.43712699322489,5.65496395053186,5.75527839225072
chr10,57485502,57486003,-0.5618215089897824,chr10,57476381,57488353,ENSMUSG00000097370.1,-,4930467K11Rik,lincRNA,3.92054880689885,2.54936899409223,2.6653543373948
chr10,57485502,57486003,-0.5618215089897824,chr10,57484385,57515133,ENSMUSG00000019878.7,+,Hsf2,protein_coding,3.92054880689885,2.54936899409223,2.6653543373948
chr5,92956615,92957116,-0.7837334323897691,chr5,92681435,92967318,ENSMUSG00000029381.11,+,Shroom3,protein_coding,7.418396768931619,8.282744960632629,4.6348451064256375
chr4,145003188,145003689,-1.1596338421869612,chr4,144970622,145197005,ENSMUSG00000020220.12,-,Vps13d,protein_coding,3.4786947563498796,2.6860252887664915,2.291719818781474
chr18,62454873,62455374,-0.6828927428829417,chr18,62322204,62469802,ENSMUSG00000026322.8,+,Htr4,protein_coding,4.49008799168483,3.29100361055543,2.8068775765485
chr1,25698653,25699154,-0.7947986809673966,chr1,25065476,25831707,ENSMUSG00000033569.13,-,Bai3,protein_coding,6.991181119473395,3.9719820841105875,4.248336924526268
chr6,138412028,138412529,-0.5865751037464606,chr6,138360918,138583968,ENSMUSG00000030226.8,-,Lmo3,protein_coding,10.0265386716974,6.55883113934638,6.72235385980104
chr11,17953655,17954156,-0.3799238658813942,chr11,17936756,17955875,ENSMUSG00000016984.7,-,Etaa1,protein_coding,19.0596950443495,15.3889182916113,14.7655912850367
chr11,17953655,17954156,-0.3799238658813942,chr11,17951970,17961578,ENSMUSG00000086468.1,+,Etaa1os,antisense,19.0596950443495,15.3889182916113,14.7655912850367
chr3,68940259,68940760,-0.5189170077718158,chr3,68890499,69006570,ENSMUSG00000027778.11,-,Ift80,protein_coding,8.09275446288918,5.19144231524236,5.68451677267386
chr13,88823797,88824298,-0.752530862717331,chr13,88819472,89325223,ENSMUSG00000034488.10,+,Edil3,protein_coding,4.43710760240242,3.75452524584492,2.64176713086918
chr1,50925495,50925996,-0.5172047343271001,chr1,50898647,51189270,ENSMUSG00000026109.10,+,Tmeff2,protein_coding,9.01991127533148,7.32364183757405,6.34495855539116
chr11,46056076,46056577,-0.4776584430068517,chr11,46053992,46149343,ENSMUSG00000011256.12,+,Adam19,protein_coding,5.74837223714224,3.89358173643177,4.15134834850871
chr13,108734802,108735303,-0.7105624302345352,chr13,108447948,109955461,ENSMUSG00000021699.13,+,Pde4d,protein_coding,6.14572515676036,3.80087740937387,3.77395304409883
chr2,118706343,118706844,-0.3525482609606847,chr2,118705517,118730438,ENSMUSG00000040061.13,-,Plcb2,protein_coding,21.417322367417,17.2893569962982,16.9120270788679
chr3,109499899,109500400,-0.6805465152705531,chr3,109338653,109687698,ENSMUSG00000033721.12,+,Vav3,protein_coding,6.76824473082876,4.21804688113442,4.24569717461118
chr14,101824904,101825405,-1.089880109448316,chr14,101727957,101936710,ENSMUSG00000033060.11,+,Lmo7,protein_coding,4.376350810665809,2.0835452027425556,2.2377136752990907
chr10,86389890,86390391,-1.4646008312919625,chr10,86053125,86500896,ENSMUSG00000059602.10,-,Syn3,protein_coding,2.924032859935494,3.148380519387251,1.7776764248183625
chr3,20057521,20058022,-0.3814258910466261,chr3,20055811,20120490,ENSMUSG00000002428.8,+,Hltf,protein_coding,25.4438319528807,20.0241346445063,19.6953174488908
chr11,21846976,21847477,-0.615673121539986,chr11,21570235,21900989,ENSMUSG00000020319.5,+,Wdpcp,protein_coding,8.61417406523775,9.678094101523211,12.295393102421256
chr18,59324052,59324553,-0.4460959949635366,chr18,59173401,59412446,ENSMUSG00000058152.7,+,Chsy3,protein_coding,7.15235255312628,5.21461839700684,5.28353426173836
chr4,6190269,6190770,-0.6744464068767044,chr4,6189098,6223688,ENSMUSG00000028243.5,+,Ubxn2b,protein_coding,4.87419581398236,3.6849970005515,3.0663368483303
chr1,188313346,188313847,-0.6553537192846601,chr1,188260023,188967041,ENSMUSG00000026609.11,+,Ush2a,protein_coding,6.8493379518657385,5.553562923819719,8.909857287378369
chr4,87093553,87094054,-0.3981770425746626,chr4,86981124,87232477,ENSMUSG00000037996.13,-,Slc24a2,protein_coding,13.788146310749,10.4292367940137,10.5434813169511
chr4,25698890,25699391,-0.3795080916369279,chr4,25607332,25802244,ENSMUSG00000055373.8,-,Fut9,protein_coding,21.9736164548824,14.8326923292639,17.029963111496
chr19,22867405,22867906,-0.7995031254867602,chr19,22137119,22991884,ENSMUSG00000052387.11,+,Trpm3,protein_coding,6.78148982814937,4.95968149759761,3.91547628325254
chr11,14077546,14078047,-0.7140080230746941,chr11,14070103,14181041,ENSMUSG00000085452.1,-,4930554G24Rik,lincRNA,5.47022519340955,3.73134916408045,3.34938332663771
chr3,17330892,17331393,-1.3680194055295298,chr3,17326694,17336425,ENSMUSG00000104411.1,-,RP23-68L13.1,lincRNA,1.7426698464833335,1.6448419098844547,1.4165465503395676
chr3,29639605,29640106,-0.7967190739842498,chr3,29080023,29693209,ENSMUSG00000063600.10,+,Egfem1,protein_coding,3.68213705512798,2.89701022055935,2.12284858730559
chr13,81491295,81491796,-0.7940376577789996,chr13,81093068,81635154,ENSMUSG00000069170.9,-,Gpr98,protein_coding,3.35100962211287,2.54936899409223,1.93415093510065
chr13,81491935,81492436,-0.5139708569800464,chr13,81093068,81635154,ENSMUSG00000069170.9,-,Gpr98,protein_coding,9.86759750385015,7.50905049168985,6.95822592505722
chr8,46740936,46741437,-0.458022044143164,chr8,46728972,46741515,ENSMUSG00000097534.1,-,Gm16675,lincRNA,12.0927738537117,10.4060607122492,8.86878965363225
chr8,46740936,46741437,-0.458022044143164,chr8,46737745,46849458,ENSMUSG00000031627.7,+,Irf2,protein_coding,12.0927738537117,10.4060607122492,8.86878965363225
chr18,45678254,45678755,-0.9579999810173104,chr18,45266860,45688024,ENSMUSG00000054477.10,+,Kcnn2,protein_coding,2.799911832619094,6.523203031983442,1.4386711068258076
chr2,65668342,65668843,-0.3673154801479681,chr2,65618857,65769447,ENSMUSG00000075318.8,+,Scn2a1,protein_coding,18.0795578426248,14.8326923292639,14.128736708845
chr17,83449632,83450133,-1.04433085277773,chr17,83348931,83482361,ENSMUSG00000032624.11,+,Eml4,protein_coding,5.48844886635116,4.184831144329078,3.2840189614933646
chr4,22489695,22490196,-0.6890890088468474,chr4,22480780,22490366,ENSMUSG00000095139.2,-,Pou3f2,protein_coding,10.081993699787619,7.2120025981210185,4.519674136491117
chr4,35189744,35190245,-0.6684093469897077,chr4,35189285,35228175,ENSMUSG00000028300.10,-,3110043O21Rik,protein_coding,5.89406830766888,4.24122296289889,3.72677863104759
chr6,69858468,69858969,-0.66858301397248,chr6,69856420,69860884,ENSMUSG00000095007.1,-,Igkv12-41,IG_LV_gene,5.52320558269196,4.47298378054364,3.49090656579142
chr3,9442055,9442556,-0.7684946106054819,chr3,9425020,9612085,ENSMUSG00000040209.8,-,Zfp704,protein_coding,11.634608037457495,7.239794009697889,8.330752628768037
chr10,39630099,39630600,-0.4589735978473737,chr10,39610934,39657307,ENSMUSG00000019842.6,+,Traf3ip2,protein_coding,23.2186556030192,15.3657422098468,17.029963111496
chr10,39630099,39630600,-0.4589735978473737,chr10,39619412,39734007,ENSMUSG00000087177.3,-,E130307A14Rik,processed_transcript,23.2186556030192,15.3657422098468,17.029963111496
chr10,34096329,34096830,-0.4912085421208962,chr10,34089352,34098519,ENSMUSG00000049872.7,-,Fam26e,protein_coding,12.8344993036655,10.4755889575426,9.1990105449909
chr10,34096329,34096830,-0.4912085421208962,chr10,34035597,34111813,ENSMUSG00000071340.1,+,Trappc3l,protein_coding,12.8344993036655,10.4755889575426,9.1990105449909
chr13,109822306,109822807,-0.291250220058764,chr13,108447948,109955461,ENSMUSG00000021699.13,+,Pde4d,protein_coding,22.0133517468442,19.5837890909812,18.1385618182
chr14,14903174,14903675,-0.5995764309852007,chr14,14818765,15008743,ENSMUSG00000042567.15,+,Nek10,protein_coding,10.7550190243306,7.87986779992144,7.14692357726216
chr6,6088075,6088576,-0.5963939478033822,chr6,6039218,6219173,ENSMUSG00000015112.11,-,Slc25a13,protein_coding,6.59605846566091,5.65496395053186,4.38722041376489
chr2,66346072,66346573,-0.5443994291091414,chr2,66268781,66442840,ENSMUSG00000064329.9,-,Scn1a,protein_coding,7.58944076470622,4.33392728995679,5.23635984868713
chr18,59207995,59208496,-0.8024442218101349,chr18,59173401,59412446,ENSMUSG00000058152.7,+,Chsy3,protein_coding,3.5335511736527176,3.7881053303054233,3.3985377167037387
chr19,25074740,25075241,-0.6954308856345393,chr19,24997529,25204432,ENSMUSG00000052085.6,+,Dock8,protein_coding,5.85433301570707,4.17169471760547,3.63242980494512
chr8,48842900,48843401,-0.5733766589973552,chr8,48841665,48871901,ENSMUSG00000100706.2,+,Gm19744,processed_transcript,7.15235255312628,6.67471154816875,4.83537733775163
chr8,48842900,48843401,-0.5733766589973552,chr8,48225682,48846026,ENSMUSG00000031561.11,-,Tenm3,protein_coding,7.15235255312628,6.67471154816875,4.83537733775163
chr14,108913942,108914443,-0.4201025305231379,chr14,108907991,108916239,ENSMUSG00000075478.2,-,Slitrk1,protein_coding,15.441356595166905,17.445861826875728,23.012194721046797
chr18,9818529,9819030,-0.6987571543458908,chr18,9705648,9879995,ENSMUSG00000036103.8,+,Colec12,protein_coding,5.03313698182961,4.28757512642784,3.11351126138153
chr4,20008387,20008888,-0.7034896474900554,chr4,20005938,20032785,ENSMUSG00000073988.9,+,Ttpa,protein_coding,5.12585266307384,4.49615986230812,3.16068567443277
chr14,38718116,38718617,-1.172530284580788,chr14,38366952,39475088,ENSMUSG00000041014.13,-,Nrg3,protein_coding,2.6796686401862106,3.2341095850377264,2.712714331116743
chr12,89977442,89977943,-0.3855068322583709,chr12,88720876,90336935,ENSMUSG00000066392.7,+,Nrxn3,protein_coding,10.9801856787809,7.369994001103,8.46780714269675
chr5,71800790,71801291,-0.9704693329795272,chr5,71697932,72140389,ENSMUSG00000029212.7,+,Gabrb1,protein_coding,4.8019076404933205,4.176553833270502,3.8943635011147597
chr6,98251229,98251730,-1.0748992735064449,chr6,98236014,98344754,ENSMUSG00000090667.1,-,Gm765,protein_coding,2.9927402979837443,2.5689587088640105,3.2879213163714684
chr1,9993732,9994233,-0.5797604453667187,chr1,9966624,10011136,ENSMUSG00000025916.6,-,Ppp1r42,protein_coding,8.47686228518671,6.67471154816875,5.70810397919948
chr1,9993732,9994233,-0.5797604453667187,chr1,9980387,9994366,ENSMUSG00000087199.1,+,Gm15818,antisense,8.47686228518671,6.67471154816875,5.70810397919948
chr2,63058325,63058826,-0.5822200444149916,chr2,62691414,63186287,ENSMUSG00000059742.6,-,Kcnh7,protein_coding,10.0662739636592,7.11505710169377,6.76952827285228
chr3,79887145,79887646,-0.705711956647513,chr3,79857293,79888806,ENSMUSG00000102191.1,-,RP23-321H9.2,antisense,4.0662448774255,3.19829928349753,2.50024389171547
chr3,79887145,79887646,-0.705711956647513,chr3,79882533,79948280,ENSMUSG00000027955.12,+,Fam198b,protein_coding,4.0662448774255,3.19829928349753,2.50024389171547
chr4,25725745,25726246,-0.6550728480600042,chr4,25607332,25802244,ENSMUSG00000055373.8,-,Fut9,protein_coding,6.9640467618991755,6.11110950896364,7.1705657227072646
chr6,92395491,92395992,-0.5243468035711197,chr6,92368892,92708145,ENSMUSG00000030020.9,-,Prickle2,protein_coding,11.064430319620463,11.691872982207887,11.64730967685372
chr6,6101460,6101961,-0.6183524906882312,chr6,6039218,6219173,ENSMUSG00000015112.11,-,Slc25a13,protein_coding,11.4702542796433,8.38974159873989,7.52431888167204
chr2,14873895,14874396,-0.5615439074801926,chr2,14601088,14989908,ENSMUSG00000057914.11,+,Cacnb2,protein_coding,7.23182313704991,5.65496395053186,4.9297261638541
chr5,52189655,52190156,-0.5898874628494061,chr5,52188681,52199984,ENSMUSG00000097145.1,+,9230114K14Rik,lincRNA,5.72188204250103,5.26097056053579,3.82112745715007
chr5,52189655,52190156,-0.5898874628494061,chr5,52148209,52192519,ENSMUSG00000029169.7,-,Dhx15,protein_coding,5.72188204250103,5.26097056053579,3.82112745715007
chr13,21735307,21735808,-0.6751570941033365,chr13,21733064,21737837,ENSMUSG00000067455.5,+,Hist1h4j,protein_coding,6.14572515676036,4.61204027113049,3.8683018702013
chr13,110395266,110395767,-0.4405728111323993,chr13,110393044,110402844,ENSMUSG00000021701.7,+,Plk2,protein_coding,8.01328387896556,6.8137680387556,5.94397604445566
chr10,86388767,86389268,-0.4477497422809877,chr10,86053125,86500896,ENSMUSG00000059602.10,-,Syn3,protein_coding,11.4967444742845,8.85326323402939,8.49139434922237
chr8,45740419,45740920,-0.8024442218101349,chr8,45505788,45829906,ENSMUSG00000031626.12,+,Sorbs2,protein_coding,5.084501675027098,3.196269781170729,5.737761953871646
chr8,45740419,45740920,-0.8024442218101349,chr8,45721325,45821297,ENSMUSG00000085440.1,-,Sorbs2os,antisense,5.084501675027098,3.196269781170729,5.737761953871646
